# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Thu Jun 19 22:59:00 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.02400		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.5171	3.5145	5.1350	11.063	16.160	14.657	13.071	11.921	10.513	9.228	8.685	8.430	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.2478	3.5351	5.0734	10.390	15.008	13.624	12.114	11.048	9.787	8.604	8.047	7.805	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-2.0635	3.5460	5.0294	9.929	14.330	12.993	11.519	10.490	9.304	8.171	7.603	7.367	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.9131	3.5557	4.9972	9.553	13.741	12.467	11.040	10.040	8.911	7.812	7.234	7.013	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.7799	3.5650	4.9678	9.220	13.201	12.001	10.629	9.650	8.563	7.487	6.903	6.701	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.6433	3.5732	4.9222	8.878	12.683	11.555	10.236	9.271	8.210	7.148	6.560	6.375	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.5185	3.5824	4.8852	8.566	12.212	11.115	9.827	8.889	7.895	6.863	6.252	6.086	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.3990	3.5927	4.8526	8.267	11.738	10.658	9.392	8.492	7.594	6.606	5.960	5.816	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.2728	3.6038	4.8123	7.952	11.258	10.184	8.939	8.079	7.280	6.335	5.657	5.533	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.1522	3.6171	4.7826	7.650	10.811	9.737	8.513	7.695	6.979	6.078	5.390	5.278	0.4787	0.0000	0.0	1	-13.072	2.9573988914
