# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Mon Aug 11 20:22:09 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
#  but see Girardi et al. (2004, A&A 422, 205) for SDSS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: SDSS <i>ugriz</i>
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00090		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3392	3.5792	5.2160	10.618	15.221	12.511	11.083	10.525	10.202	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0544	3.6017	5.1463	9.906	13.741	11.473	10.236	9.764	9.492	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.8623	3.6132	5.0970	9.426	13.068	10.878	9.715	9.275	9.023	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7148	3.6218	5.0632	9.057	12.554	10.423	9.316	8.900	8.663	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.5916	3.6292	5.0364	8.749	12.121	10.041	8.981	8.586	8.363	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4475	3.6366	4.9800	8.389	11.635	9.608	8.596	8.221	8.011	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3198	3.6454	4.9384	8.070	11.164	9.201	8.247	7.897	7.703	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.1840	3.6558	4.8900	7.730	10.638	8.763	7.874	7.553	7.376	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0328	3.6711	4.8416	7.352	9.981	8.247	7.449	7.166	7.016	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.8753	3.6906	4.7998	6.958	9.247	7.708	7.009	6.766	6.644	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.7114985585	0.7115	-0.5358	3.7391	4.7282	6.110	7.693	6.602	6.108	5.948	5.888	0.4787	0.0000	0.0	1	-12.199	3.0288941860
	6.60	0.8114985824	0.8115	-0.2638	3.7778	4.6684	5.430	6.650	5.790	5.442	5.341	5.324	0.4787	0.0000	0.0	1	-11.567	3.0767786503
	6.60	1.0000000000	1.0000	0.1652	3.8325	4.5488	4.357	5.401	4.584	4.409	4.391	4.436	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.3603	3.8602	4.5057	3.869	4.905	4.032	3.938	3.966	4.043	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.5321	3.8959	4.5147	3.440	4.489	3.528	3.539	3.629	3.746	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.6890	3.9319	4.5367	3.047	4.122	3.099	3.215	3.364	3.514	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.8269	3.9635	4.5574	2.703	3.801	2.789	2.980	3.169	3.339	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.9589	3.9926	4.5715	2.373	3.485	2.539	2.777	2.993	3.178	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	1.0730	4.0183	4.5885	2.087	3.215	2.354	2.622	2.854	3.049	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	6.60	1.6442506313	1.6442	1.1252	4.0284	4.5884	1.957	3.092	2.268	2.545	2.783	2.981	0.4787	0.0000	0.0	1	-14.729	3.2437236309
	6.60	1.7000000477	1.7000	1.1819	4.0416	4.5991	1.815	2.965	2.188	2.477	2.721	2.923	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7500000000	1.7500	1.2334	4.0520	4.6017	1.686	2.848	2.109	2.406	2.655	2.861	0.4787	0.0000	0.0	1	-14.788	3.2526168823
