# File generated by CMD 2.2 (http://stev.oapd.inaf.it/cmd) on Thu Jul 29 12:32:10 CEST 2010
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: DCMC
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00600		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    I       J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.4312	3.5476	5.1817	10.848	10.253	9.128	8.542	8.324	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.1443	3.5719	5.1168	10.131	9.486	8.449	7.870	7.688	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.9538	3.5839	5.0712	9.654	8.996	8.003	7.414	7.250	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.8026	3.5934	5.0374	9.276	8.610	7.653	7.052	6.901	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6767	3.6013	5.0099	8.962	8.290	7.361	6.750	6.610	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.5314	3.6076	4.9477	8.598	7.932	7.017	6.390	6.258	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.4147	3.6156	4.9145	8.307	7.646	6.749	6.107	5.984	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2845	3.6255	4.8693	7.981	7.326	6.454	5.794	5.681	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.1448	3.6372	4.8181	7.632	6.979	6.136	5.479	5.380	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.0085	3.6496	4.7692	7.291	6.637	5.828	5.179	5.092	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.7207	3.6852	4.6905	6.572	5.903	5.215	4.662	4.598	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8415037394	0.8415	-0.3466	3.7415	4.6216	5.637	4.997	4.494	4.097	4.059	0.4787	0.0000	0.0	1	-11.508	3.0889391899
	6.60	0.9830074906	0.9830	-0.0261	3.7838	4.5379	4.835	4.276	3.889	3.584	3.562	0.4787	0.0000	0.0	1	-12.645	3.1360628605
	6.60	1.0830075741	1.0830	0.1740	3.8089	4.4801	4.335	3.839	3.514	3.260	3.245	0.4787	0.0000	0.0	1	-13.622	3.1616852283
	6.60	1.1830074787	1.1830	0.3650	3.8362	4.4367	3.857	3.437	3.178	2.978	2.968	0.4787	0.0000	0.0	1	-14.152	3.1826663017
	6.60	1.2830075026	1.2830	0.5315	3.8624	4.4104	3.441	3.100	2.901	2.754	2.746	0.4787	0.0000	0.0	1	-14.403	3.2001338005
	6.60	1.3830075264	1.3830	0.6807	3.8881	4.3963	3.068	2.812	2.670	2.570	2.564	0.4787	0.0000	0.0	1	-14.536	3.2148020267
	6.60	1.4830075502	1.4830	0.8154	3.9164	4.4053	2.731	2.585	2.501	2.447	2.441	0.4787	0.0000	0.0	1	-14.624	3.2272458076
	6.60	1.7584962845	1.7585	1.1304	3.9848	4.4378	1.944	2.148	2.166	2.172	2.175	0.4787	0.0000	0.0	1	-14.792	3.2532763481
	6.60	1.8584961891	1.8585	1.2291	4.0050	4.4441	1.697	2.017	2.060	2.075	2.083	0.4787	0.0000	0.0	1	-14.843	3.2605030537
	6.60	1.9584962130	1.9585	1.3172	4.0223	4.4481	1.477	1.899	1.961	1.982	1.994	0.4787	0.0000	0.0	1	-14.892	3.2668600082
	6.60	2.2000000477	2.2000	1.5096	4.0594	4.4543	0.996	1.638	1.740	1.771	1.792	0.4787	0.0000	0.0	1	-15.001	3.2793695927
	6.60	2.5000000000	2.5000	1.7157	4.0972	4.4551	0.481	1.352	1.490	1.531	1.561	0.4787	0.0000	0.0	1	-15.120	3.2908382416
	6.60	2.8884012699	2.8884	1.9428	4.1364	4.4473	-0.087	1.029	1.200	1.249	1.286	0.4787	0.0000	0.0	1	-15.255	3.3013427258
	6.60	3.0000000000	3.0000	2.0025	4.1466	4.4452	-0.236	0.944	1.124	1.175	1.214	0.4787	0.0000	0.0	1	-13.516	3.3037204742
	6.60	3.5000000000	3.5000	2.2375	4.1860	4.4344	-0.824	0.610	0.819	0.879	0.924	0.4787	0.0000	0.1	1	-13.449	3.3120026588
	6.60	4.0000000000	4.0000	2.4372	4.2188	4.4239	-1.323	0.324	0.557	0.623	0.673	0.4787	0.0000	0.1	1	-13.391	3.3176128864
	6.60	4.5000000000	4.5000	2.6098	4.2466	4.4138	-1.754	0.074	0.326	0.397	0.453	0.4787	0.0000	0.1	1	-13.339	3.3215744495
	6.60	5.0000000000	5.0000	2.7620	4.2715	4.4069	-2.135	-0.144	0.124	0.200	0.259	0.4787	0.0000	0.1	1	-13.294	3.3244650364
	6.60	6.0000000000	6.0000	3.0291	4.3123	4.3821	-2.803	-0.550	-0.256	-0.172	-0.106	0.4787	0.0000	0.1	1	-13.215	3.3282895088
	6.60	7.0000000000	7.0000	3.2542	4.3464	4.3606	-3.366	-0.898	-0.582	-0.492	-0.419	0.4787	0.0000	0.1	1	-13.148	3.3306136131
	6.60	9.0000000000	9.0000	3.6198	4.3971	4.3069	-4.279	-1.506	-1.159	-1.057	-0.975	0.4787	0.0000	0.1	1	-13.038	3.3331298828
	6.60	10.1642074585	10.1642	3.7931	4.4207	4.2808	-4.713	-1.802	-1.441	-1.334	-1.248	0.4787	0.0000	0.1	1	-12.986	3.3339407444
	6.60	12.0000000000	12.0000	4.0357	4.4541	4.2439	-5.319	-2.222	-1.841	-1.727	-1.634	0.4787	0.0000	0.1	1	-12.913	3.3347461224
	6.60	15.0000000000	14.9686	4.3526	4.4950	4.1866	-6.112	-2.808	-2.405	-2.284	-2.185	0.4787	0.0000	0.1	1	-12.817	3.3354415894
	6.60	17.9488067627	17.8944	4.5951	4.5234	4.1353	-6.718	-3.275	-2.862	-2.739	-2.637	0.4787	0.0000	0.1	1	-12.740	3.3357856274
	6.60	20.0000000000	19.9241	4.7469	4.5386	4.0910	-7.097	-3.572	-3.157	-3.034	-2.931	0.4787	0.0000	0.1	1	-12.693	3.3359301090
	6.60	24.6661014557	24.4386	5.0038	4.5598	4.0073	-7.739	-4.088	-3.674	-3.551	-3.448	0.4787	0.0000	0.2	1	-12.605	3.3361182213
	6.60	30.0000000000	29.4583	5.2489	4.5694	3.8818	-8.352	-4.637	-4.223	-4.101	-3.998	0.4787	0.0000	0.2	1	-12.523	3.3362209797
	6.60	36.7670745850	35.3703	5.4684	4.5565	3.6904	-8.901	-5.271	-4.857	-4.735	-4.632	0.4787	0.0000	0.3	1	-12.444	3.3362829685
	6.60	40.0000000000	38.0170	5.5602	4.5376	3.5541	-9.130	-5.617	-5.203	-5.080	-4.978	0.4787	0.0000	0.4	1	-12.413	3.3362998962
	6.60	42.4258842468	40.0122	5.6161	4.5245	3.4679	-9.270	-5.834	-5.421	-5.298	-5.196	0.4787	0.0000	0.5	1	-12.390	3.3363094330
	6.60	48.5897789001	44.5107	5.7454	4.4509	3.0906	-9.593	-6.583	-6.199	-6.086	-5.992	0.4787	0.0000	1.0	1	-12.344	3.3363261223
	6.60	51.3922386169	46.2599	5.7985	4.3937	2.8256	-9.726	-7.080	-6.725	-6.626	-6.542	0.4787	0.0000	1.6	1	-12.327	3.3363313675
	6.60	53.5042228699	42.2110	5.8225	4.1469	1.7747	-9.786	-8.639	-8.445	-8.407	-8.365	0.4787	0.0000	4.3	0	-12.367	3.3363347054
	6.60	53.5679321289	42.0289	5.8232	4.1380	1.7365	-9.788	-8.694	-8.508	-8.472	-8.432	0.4787	0.0000	4.7	0	-12.369	3.3363347054
	6.60	55.9136924744	37.6109	5.8680	4.4058	2.7145	-9.900	-7.182	-6.820	-6.717	-6.631	0.4787	0.0000	1.8	1	-12.417	3.3363378048
	6.60	56.3367500305	37.3588	5.8832	4.4310	2.7974	-9.938	-7.051	-6.677	-6.568	-6.477	0.4787	0.0000	1.6	1	-12.420	3.3363382816
	6.60	56.4746055603	37.2668	5.9045	4.4734	2.9443	-9.991	-6.876	-6.481	-6.365	-6.268	0.4787	0.0000	1.2	1	-12.421	3.3363382816
	6.60	56.4982070923	37.2365	5.9101	4.4317	2.7715	-10.005	-7.114	-6.740	-6.631	-6.540	0.4787	0.0000	1.7	1	-12.422	3.3363385201
	6.60	56.4990234375	37.2263	5.9102	4.4284	2.7581	-10.006	-7.135	-6.763	-6.654	-6.564	0.4787	0.0000	1.7	1	-12.422	3.3363385201
	6.60	56.5085983276	37.1398	5.9103	4.3944	2.6212	-10.006	-7.356	-7.001	-6.901	-6.817	0.4787	0.0000	2.1	1	-12.423	3.3363385201
	6.60	56.5162162781	37.0559	5.9148	4.3822	2.5671	-10.017	-7.432	-7.084	-6.987	-6.904	0.4787	0.0000	2.3	1	-12.424	3.3363385201
	6.60	56.5235023499	36.9661	5.9158	4.3713	2.5210	-10.020	-7.493	-7.153	-7.057	-6.977	0.4787	0.0000	2.5	1	-12.425	3.3363385201
	6.60	56.5302886963	36.8816	5.9166	4.3587	2.4688	-10.022	-7.566	-7.232	-7.139	-7.061	0.4787	0.0000	2.8	1	-12.426	3.3363385201
	6.60	56.5365867615	36.8024	5.9177	4.3436	2.4064	-10.024	-7.654	-7.329	-7.239	-7.163	0.4787	0.0000	3.1	1	-12.427	3.3363385201
	6.60	56.5422363281	36.7308	5.9189	4.3276	2.3405	-10.027	-7.747	-7.432	-7.346	-7.273	0.4787	0.0000	3.5	1	-12.428	3.3363385201
	6.60	56.5485229492	36.6505	5.9206	4.3055	2.2493	-10.031	-7.881	-7.581	-7.500	-7.430	0.4787	0.0000	4.1	1	-12.429	3.3363385201
	6.60	56.5527076721	36.5965	5.9217	4.2893	2.1827	-10.034	-7.995	-7.703	-7.626	-7.559	0.4787	0.0000	4.5	1	-12.429	3.3363385201
	6.60	56.5581817627	36.5140	5.9232	4.2670	2.0914	-10.038	-8.150	-7.870	-7.799	-7.735	0.4787	0.0000	5.3	1	-12.430	3.3363385201
	6.60	56.5646133423	36.4018	5.9259	4.2408	1.9824	-10.045	-8.311	-8.050	-7.986	-7.927	0.4787	0.0000	6.4	1	-12.432	3.3363385201
	6.60	56.5711975098	36.3102	5.9275	4.2200	1.8965	-10.049	-8.440	-8.195	-8.135	-8.080	0.4787	0.0000	7.4	1	-12.433	3.3363385201
