# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Fri Jun 20 01:53:44 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00340		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3946	3.5603	5.1959	10.756	15.040	13.567	12.009	11.013	10.096	9.075	8.495	8.277	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0957	3.5879	5.1323	10.009	13.440	12.346	10.980	10.077	9.312	8.386	7.802	7.620	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.9030	3.6003	5.0863	9.528	12.628	11.668	10.382	9.527	8.821	7.938	7.344	7.179	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7507	3.6103	5.0529	9.147	12.111	11.185	9.940	9.118	8.444	7.586	6.981	6.827	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6254	3.6181	5.0259	8.833	11.689	10.791	9.578	8.782	8.134	7.295	6.682	6.537	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4804	3.6237	4.9611	8.471	11.250	10.371	9.182	8.406	7.776	6.949	6.325	6.188	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3665	3.6308	4.9269	8.186	10.856	10.007	8.852	8.102	7.495	6.683	6.057	5.929	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2366	3.6396	4.8780	7.861	10.389	9.582	8.469	7.755	7.174	6.382	5.755	5.640	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0941	3.6511	4.8230	7.505	9.842	9.095	8.037	7.368	6.820	6.057	5.434	5.333	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.9497	3.6650	4.7717	7.144	9.236	8.586	7.589	6.971	6.458	5.737	5.143	5.053	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.6510	3.7048	4.6994	6.397	7.815	7.478	6.637	6.144	5.713	5.121	4.635	4.570	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3786	3.7460	4.6499	5.717	6.554	6.517	5.844	5.442	5.078	4.608	4.224	4.179	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.1395	3.7781	4.5902	5.119	5.629	5.745	5.205	4.863	4.548	4.160	3.841	3.811	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0117232800	1.0117	0.1048	3.8079	4.5159	4.508	4.841	5.008	4.575	4.286	4.016	3.699	3.437	3.418	0.4787	0.0000	0.0	1	-12.969	3.1439778805
	6.60	1.1117233038	1.1117	0.3021	3.8335	4.4620	4.015	4.265	4.423	4.066	3.824	3.595	3.336	3.125	3.112	0.4787	0.0000	0.0	1	-13.816	3.1681277752
	6.60	1.2117233276	1.2117	0.4765	3.8593	4.4282	3.579	3.786	3.905	3.614	3.419	3.236	3.035	2.876	2.866	0.4787	0.0000	0.0	1	-14.243	3.1880023479
	6.60	1.3117232323	1.3117	0.6333	3.8904	4.4300	3.187	3.371	3.430	3.209	3.073	2.946	2.813	2.711	2.704	0.4787	0.0000	0.0	1	-14.449	3.2046060562
	6.60	1.4117232561	1.4117	0.7755	3.9224	4.4478	2.831	3.006	3.011	2.862	2.788	2.718	2.645	2.595	2.589	0.4787	0.0000	0.0	1	-14.565	3.2185804844
	6.60	1.5117232800	1.5117	0.9016	3.9510	4.4658	2.516	2.694	2.686	2.604	2.573	2.543	2.515	2.496	2.492	0.4787	0.0000	0.0	1	-14.645	3.2304754257
	6.60	1.6058616638	1.6059	1.0159	3.9767	4.4808	2.230	2.417	2.443	2.405	2.400	2.397	2.403	2.403	2.404	0.4787	0.0000	0.0	1	-14.706	3.2401478291
	6.60	1.7000000477	1.7000	1.1196	3.9990	4.4909	1.971	2.168	2.245	2.240	2.250	2.264	2.298	2.309	2.315	0.4787	0.0000	0.0	1	-14.761	3.2485761642
