# BCs for ATLAS9 + DUSTY99 + blackbody spectra:
#  n     Teff  logg        V        u        v        b        y     Hb_w     Hb_n
 314     7000  4.50   -0.116   -1.450   -0.681   -0.357   -0.101   -0.226    2.825
 315     7000  5.00   -0.140   -1.368   -0.725   -0.393   -0.124   -0.254    2.804
 316     7250  0.50    0.084   -2.190   -0.171   -0.007    0.098    0.093    3.162
 317     7250  1.00    0.073   -2.155   -0.177   -0.015    0.087    0.070    3.114
 318     7250  1.50    0.061   -2.082   -0.214   -0.036    0.074    0.041    3.066
 319     7250  2.00    0.046   -1.989   -0.276   -0.069    0.060    0.006    3.021
 320     7250  2.50    0.027   -1.884   -0.357   -0.114    0.042   -0.031    2.981
 321     7250  3.00   -0.001   -1.776   -0.430   -0.163    0.014   -0.075    2.937
 322     7250  3.50   -0.034   -1.669   -0.500   -0.215   -0.019   -0.121    2.894
 323     7250  4.00   -0.069   -1.564   -0.566   -0.266   -0.054   -0.166    2.855
 324     7250  4.50   -0.103   -1.464   -0.627   -0.315   -0.087   -0.207    2.821
 325     7250  5.00   -0.132   -1.374   -0.679   -0.358   -0.116   -0.241    2.794
 326     7500  0.50    0.077   -2.093   -0.191   -0.017    0.091    0.093    3.180
 327     7500  1.00    0.070   -2.112   -0.146    0.001    0.083    0.084    3.133
 328     7500  1.50    0.061   -2.063   -0.168   -0.011    0.074    0.059    3.083
 329     7500  2.00    0.048   -1.988   -0.212   -0.034    0.061    0.027    3.031
 330     7500  2.50    0.032   -1.896   -0.280   -0.070    0.046   -0.010    2.984
 331     7500  3.00    0.011   -1.796   -0.363   -0.117    0.026   -0.050    2.941
 332     7500  3.50   -0.019   -1.692   -0.438   -0.169   -0.003   -0.096    2.896
 333     7500  4.00   -0.054   -1.588   -0.509   -0.222   -0.038   -0.144    2.852
 334     7500  4.50   -0.090   -1.485   -0.576   -0.275   -0.074   -0.189    2.814
 335     7500  5.00   -0.124   -1.389   -0.635   -0.324   -0.107   -0.229    2.782
 336     7750  1.00    0.054   -2.044   -0.148   -0.007    0.068    0.081    3.145
 337     7750  1.50    0.050   -2.028   -0.145   -0.004    0.063    0.064    3.094
 338     7750  2.00    0.042   -1.972   -0.177   -0.018    0.055    0.037    3.039
 339     7750  2.50    0.028   -1.897   -0.228   -0.043    0.042    0.003    2.984
 340     7750  3.00    0.012   -1.808   -0.299   -0.080    0.027   -0.036    2.936
 341     7750  3.50   -0.010   -1.711   -0.381   -0.129    0.005   -0.078    2.891
 342     7750  4.00   -0.042   -1.610   -0.457   -0.182   -0.026   -0.126    2.846
 343     7750  4.50   -0.078   -1.509   -0.528   -0.237   -0.062   -0.174    2.803
 344     7750  5.00   -0.115   -1.410   -0.594   -0.290   -0.098   -0.219    2.766
 345     8000  1.00    0.026   -1.947   -0.187   -0.041    0.039    0.058    3.142
 346     8000  1.50    0.029   -1.976   -0.145   -0.015    0.042    0.057    3.097
 347     8000  2.00    0.025   -1.944   -0.161   -0.019    0.038    0.035    3.041
 348     8000  2.50    0.016   -1.886   -0.201   -0.035    0.030    0.005    2.984
 349     8000  3.00    0.003   -1.812   -0.256   -0.061    0.017   -0.031    2.927
 350     8000  3.50   -0.013   -1.725   -0.330   -0.099    0.002   -0.070    2.879
 351     8000  4.00   -0.037   -1.630   -0.410   -0.148   -0.021   -0.114    2.834
 352     8000  4.50   -0.070   -1.531   -0.485   -0.203   -0.054   -0.163    2.790
 353     8000  5.00   -0.107   -1.433   -0.556   -0.258   -0.091   -0.211    2.748
 354     8250  1.00   -0.025   -1.822   -0.263   -0.108   -0.011    0.007    3.111
 355     8250  1.50   -0.003   -1.910   -0.167   -0.043    0.009    0.035    3.093
 356     8250  2.00   -0.002   -1.905   -0.163   -0.034    0.011    0.022    3.039
 357     8250  2.50   -0.006   -1.865   -0.191   -0.042    0.007   -0.003    2.979
 358     8250  3.00   -0.015   -1.805   -0.237   -0.060   -0.001   -0.036    2.918
 359     8250  3.50   -0.029   -1.732   -0.297   -0.087   -0.014   -0.074    2.861
 360     8250  4.00   -0.043   -1.645   -0.372   -0.125   -0.027   -0.113    2.816
 361     8250  4.50   -0.068   -1.551   -0.449   -0.175   -0.052   -0.157    2.772
 362     8250  5.00   -0.103   -1.456   -0.522   -0.230   -0.086   -0.206    2.728
 363     8500  1.50   -0.047   -1.832   -0.211   -0.089   -0.034   -0.001    3.074
 364     8500  2.00   -0.038   -1.855   -0.183   -0.064   -0.026   -0.002    3.029
 365     8500  2.50   -0.038   -1.835   -0.198   -0.063   -0.025   -0.021    2.969
 366     8500  3.00   -0.042   -1.791   -0.235   -0.073   -0.029   -0.050    2.905
 367     8500  3.50   -0.051   -1.731   -0.285   -0.092   -0.037   -0.085    2.844
 368     8500  4.00   -0.064   -1.657   -0.347   -0.119   -0.049   -0.124    2.790
 369     8500  4.50   -0.077   -1.569   -0.421   -0.158   -0.061   -0.161    2.748
 370     8500  5.00   -0.104   -1.477   -0.495   -0.207   -0.087   -0.206    2.705
 371     8750  1.50   -0.099   -1.757   -0.265   -0.144   -0.086   -0.049    3.042
 372     8750  2.00   -0.082   -1.804   -0.217   -0.105   -0.070   -0.037    3.011
 373     8750  2.50   -0.078   -1.801   -0.218   -0.095   -0.065   -0.049    2.955
 374     8750  3.00   -0.078   -1.772   -0.244   -0.098   -0.065   -0.072    2.891
 375     8750  3.50   -0.082   -1.724   -0.287   -0.109   -0.068   -0.104    2.825
 376     8750  4.00   -0.091   -1.662   -0.341   -0.129   -0.076   -0.141    2.765
 377     8750  4.50   -0.101   -1.586   -0.407   -0.157   -0.085   -0.179    2.716
 378     8750  5.00   -0.114   -1.497   -0.476   -0.195   -0.097   -0.215    2.676
 379     9000  1.50   -0.156   -1.688   -0.323   -0.204   -0.143   -0.102    2.999
 380     9000  2.00   -0.132   -1.756   -0.260   -0.154   -0.120   -0.079    2.983
 381     9000  2.50   -0.124   -1.768   -0.249   -0.136   -0.111   -0.084    2.934
 382     9000  3.00   -0.120   -1.750   -0.265   -0.132   -0.107   -0.103    2.871
 383     9000  3.50   -0.121   -1.714   -0.300   -0.137   -0.107   -0.130    2.803
 384     9000  4.00   -0.125   -1.663   -0.348   -0.149   -0.110   -0.164    2.738
 385     9000  4.50   -0.133   -1.598   -0.407   -0.170   -0.118   -0.203    2.683
 386     9000  5.00   -0.140   -1.517   -0.471   -0.198   -0.123   -0.236    2.641
 387     9250  2.00   -0.185   -1.712   -0.307   -0.206   -0.173   -0.126    2.948
 388     9250  2.50   -0.174   -1.737   -0.288   -0.182   -0.161   -0.125    2.906
 389     9250  3.00   -0.168   -1.730   -0.296   -0.174   -0.155   -0.140    2.847
 390     9250  3.50   -0.165   -1.703   -0.323   -0.173   -0.152   -0.163    2.779
 391     9250  4.00   -0.165   -1.661   -0.363   -0.179   -0.151   -0.193    2.712
 392     9250  4.50   -0.170   -1.606   -0.415   -0.193   -0.154   -0.229    2.652
 393     9250  5.00   -0.176   -1.537   -0.477   -0.215   -0.160   -0.267    2.602
 394     9500  2.00   -0.240   -1.674   -0.357   -0.259   -0.227   -0.176    2.907
 395     9500  2.50   -0.226   -1.709   -0.331   -0.232   -0.214   -0.171    2.874
 396     9500  3.00   -0.219   -1.712   -0.333   -0.220   -0.206   -0.181    2.819
 397     9500  3.50   -0.214   -1.693   -0.353   -0.216   -0.201   -0.200    2.754
 398     9500  4.00   -0.211   -1.659   -0.386   -0.217   -0.198   -0.227    2.685
 399     9500  4.50   -0.211   -1.611   -0.433   -0.224   -0.197   -0.261    2.620
 400     9500  5.00   -0.215   -1.552   -0.490   -0.240   -0.199   -0.299    2.564
 401     9750  2.00   -0.294   -1.641   -0.407   -0.312   -0.282   -0.226    2.863
 402     9750  2.50   -0.280   -1.685   -0.377   -0.283   -0.268   -0.218    2.836
 403     9750  3.00   -0.272   -1.695   -0.374   -0.269   -0.259   -0.225    2.787
 404     9750  3.50   -0.266   -1.685   -0.388   -0.262   -0.253   -0.242    2.724
 405     9750  4.00   -0.261   -1.657   -0.417   -0.259   -0.247   -0.266    2.655
 406     9750  4.50   -0.257   -1.616   -0.457   -0.262   -0.243   -0.296    2.587
 407     9750  5.00   -0.257   -1.564   -0.510   -0.271   -0.242   -0.332    2.527
 408    10000  2.00   -0.349   -1.613   -0.456   -0.365   -0.336   -0.277    2.817
 409    10000  2.50   -0.334   -1.664   -0.424   -0.335   -0.322   -0.267    2.795
 410    10000  3.00   -0.325   -1.681   -0.417   -0.320   -0.313   -0.272    2.751
 411    10000  3.50   -0.318   -1.677   -0.428   -0.311   -0.306   -0.286    2.692
 412    10000  4.00   -0.312   -1.656   -0.451   -0.305   -0.299   -0.307    2.623
 413    10000  4.50   -0.307   -1.621   -0.487   -0.304   -0.293   -0.335    2.555
 414    10000  5.00   -0.304   -1.574   -0.534   -0.308   -0.288   -0.369    2.492
 415    10250  2.00   -0.403   -1.591   -0.505   -0.417   -0.390   -0.328    2.771
 416    10250  2.50   -0.388   -1.646   -0.471   -0.387   -0.376   -0.317    2.752
 417    10250  3.00   -0.379   -1.670   -0.463   -0.371   -0.367   -0.320    2.712
 418    10250  3.50   -0.372   -1.671   -0.470   -0.361   -0.360   -0.331    2.657
 419    10250  4.00   -0.365   -1.656   -0.490   -0.354   -0.352   -0.351    2.591
 420    10250  4.50   -0.359   -1.626   -0.521   -0.350   -0.345   -0.376    2.522
 421    10250  5.00   -0.353   -1.585   -0.563   -0.350   -0.338   -0.407    2.457
 422    10500  2.00   -0.456   -1.573   -0.553   -0.468   -0.444   -0.378    2.725
 423    10500  2.50   -0.441   -1.632   -0.519   -0.438   -0.429   -0.366    2.708
 424    10500  3.00   -0.433   -1.660   -0.509   -0.422   -0.421   -0.368    2.671
 425    10500  3.50   -0.426   -1.667   -0.514   -0.411   -0.414   -0.378    2.620
 426    10500  4.00   -0.419   -1.657   -0.530   -0.404   -0.406   -0.395    2.557
 427    10500  4.50   -0.412   -1.633   -0.557   -0.398   -0.398   -0.419    2.488
 428    10500  5.00   -0.404   -1.596   -0.595   -0.395   -0.390   -0.448    2.421
 429    10750  2.00   -0.509   -1.560   -0.601   -0.519   -0.496   -0.428    2.679
 430    10750  2.50   -0.494   -1.622   -0.566   -0.489   -0.482   -0.416    2.663
 431    10750  3.00   -0.486   -1.653   -0.555   -0.473   -0.474   -0.417    2.629
 432    10750  3.50   -0.480   -1.664   -0.559   -0.462   -0.468   -0.426    2.581
 433    10750  4.00   -0.473   -1.659   -0.573   -0.454   -0.460   -0.441    2.522
 434    10750  4.50   -0.465   -1.639   -0.596   -0.447   -0.452   -0.463    2.454
 435    10750  5.00   -0.457   -1.607   -0.631   -0.442   -0.442   -0.490    2.386
 436    11000  2.00   -0.561   -1.550   -0.647   -0.569   -0.548   -0.477    2.633
 437    11000  2.50   -0.546   -1.614   -0.612   -0.539   -0.535   -0.464    2.618
 438    11000  3.00   -0.539   -1.649   -0.602   -0.523   -0.527   -0.466    2.585
 439    11000  3.50   -0.533   -1.663   -0.604   -0.513   -0.521   -0.474    2.541
 440    11000  4.00   -0.526   -1.661   -0.616   -0.504   -0.514   -0.488    2.485
 441    11000  4.50   -0.519   -1.646   -0.637   -0.497   -0.506   -0.508    2.419
 442    11000  5.00   -0.510   -1.618   -0.668   -0.491   -0.496   -0.534    2.350
 443    11250  2.00   -0.612   -1.544   -0.694   -0.618   -0.600   -0.526    2.587
 444    11250  2.50   -0.598   -1.610   -0.659   -0.588   -0.586   -0.513    2.573
 445    11250  3.00   -0.591   -1.647   -0.648   -0.573   -0.580   -0.514    2.542
 446    11250  3.50   -0.586   -1.663   -0.649   -0.563   -0.574   -0.522    2.499
 447    11250  4.00   -0.579   -1.665   -0.660   -0.555   -0.567   -0.535    2.446
 448    11250  4.50   -0.572   -1.654   -0.679   -0.547   -0.559   -0.554    2.383
 449    11250  5.00   -0.563   -1.630   -0.707   -0.540   -0.549   -0.578    2.315
 450    11500  2.00   -0.663   -1.541   -0.740   -0.667   -0.651   -0.574    2.541
 451    11500  2.50   -0.649   -1.608   -0.704   -0.637   -0.637   -0.561    2.528
 452    11500  3.00   -0.643   -1.647   -0.693   -0.622   -0.631   -0.562    2.498
 453    11500  3.50   -0.638   -1.666   -0.695   -0.612   -0.626   -0.570    2.457
 454    11500  4.00   -0.632   -1.670   -0.704   -0.604   -0.620   -0.582    2.406
 455    11500  4.50   -0.625   -1.662   -0.722   -0.597   -0.612   -0.599    2.346
 456    11500  5.00   -0.616   -1.642   -0.748   -0.589   -0.602   -0.622    2.280
 457    11750  2.00   -0.713   -1.540   -0.785   -0.715   -0.701   -0.621    2.496
 458    11750  2.50   -0.699   -1.609   -0.749   -0.685   -0.688   -0.609    2.483
 459    11750  3.00   -0.694   -1.649   -0.738   -0.671   -0.682   -0.610    2.454
 460    11750  3.50   -0.689   -1.670   -0.740   -0.661   -0.678   -0.618    2.414
 461    11750  4.00   -0.684   -1.676   -0.749   -0.654   -0.672   -0.629    2.365
 462    11750  4.50   -0.677   -1.670   -0.765   -0.646   -0.664   -0.645    2.308
 463    11750  5.00   -0.668   -1.654   -0.788   -0.638   -0.655   -0.667    2.244
 464    12000  2.50   -0.749   -1.612   -0.794   -0.732   -0.738   -0.656    2.439
 465    12000  3.00   -0.744   -1.654   -0.783   -0.719   -0.733   -0.657    2.410
 466    12000  3.50   -0.740   -1.676   -0.784   -0.710   -0.728   -0.665    2.371
 467    12000  4.00   -0.735   -1.683   -0.793   -0.702   -0.723   -0.676    2.324
 468    12000  4.50   -0.728   -1.680   -0.808   -0.695   -0.716   -0.692    2.269
 469    12000  5.00   -0.720   -1.666   -0.830   -0.687   -0.707   -0.712    2.207
 470    12250  2.50   -0.798   -1.617   -0.838   -0.779   -0.787   -0.702    2.395
 471    12250  3.00   -0.793   -1.660   -0.827   -0.766   -0.782   -0.704    2.366
 472    12250  3.50   -0.790   -1.683   -0.829   -0.758   -0.779   -0.712    2.328
 473    12250  4.00   -0.785   -1.692   -0.837   -0.751   -0.774   -0.723    2.283
 474    12250  4.50   -0.779   -1.690   -0.851   -0.743   -0.767   -0.737    2.230
 475    12250  5.00   -0.771   -1.678   -0.872   -0.735   -0.758   -0.756    2.171
 476    12500  2.50   -0.846   -1.624   -0.881   -0.825   -0.835   -0.748    2.352
 477    12500  3.00   -0.842   -1.668   -0.871   -0.813   -0.831   -0.750    2.323
 478    12500  3.50   -0.839   -1.692   -0.872   -0.805   -0.828   -0.758    2.286
 479    12500  4.00   -0.835   -1.702   -0.881   -0.798   -0.824   -0.769    2.241
 480    12500  4.50   -0.829   -1.701   -0.894   -0.791   -0.817   -0.783    2.190
 481    12500  5.00   -0.822   -1.691   -0.914   -0.783   -0.809   -0.801    2.133
 482    12750  2.50   -0.894   -1.632   -0.924   -0.871   -0.883   -0.793    2.309
 483    12750  3.00   -0.891   -1.677   -0.914   -0.859   -0.879   -0.796    2.281
 484    12750  3.50   -0.888   -1.702   -0.916   -0.851   -0.877   -0.804    2.243
 485    12750  4.00   -0.884   -1.713   -0.924   -0.845   -0.873   -0.815    2.200
 486    12750  4.50   -0.879   -1.713   -0.937   -0.838   -0.867   -0.828    2.150
 487    12750  5.00   -0.871   -1.705   -0.955   -0.831   -0.859   -0.846    2.095
 488    13000  2.50   -0.941   -1.641   -0.966   -0.916   -0.930   -0.837    2.267
 489    13000  3.00   -0.938   -1.687   -0.956   -0.904   -0.927   -0.840    2.238
 490    13000  3.50   -0.936   -1.713   -0.958   -0.897   -0.925   -0.849    2.202
 491    13000  4.00   -0.933   -1.725   -0.966   -0.891   -0.921   -0.860    2.159
 492    13000  4.50   -0.927   -1.726   -0.979   -0.885   -0.916   -0.873    2.110
 493    13000  5.00   -0.920   -1.719   -0.997   -0.877   -0.908   -0.890    2.057
 494    14000  2.00   -1.134   -1.599   -1.168   -1.119   -1.122   -1.023    2.112
 495    14000  2.50   -1.121   -1.686   -1.128   -1.088   -1.111   -1.009    2.103
 496    14000  3.00   -1.121   -1.737   -1.120   -1.079   -1.110   -1.014    2.074
 497    14000  3.50   -1.121   -1.766   -1.124   -1.074   -1.110   -1.023    2.038
 498    14000  4.00   -1.119   -1.781   -1.132   -1.070   -1.108   -1.035    1.997
 499    14000  4.50   -1.115   -1.784   -1.144   -1.064   -1.104   -1.048    1.952
 500    14000  5.00   -1.109   -1.780   -1.160   -1.058   -1.097   -1.063    1.903
 501    15000  2.50   -1.291   -1.738   -1.281   -1.250   -1.280   -1.170    1.949
 502    15000  3.00   -1.293   -1.795   -1.275   -1.243   -1.282   -1.177    1.919
 503    15000  3.50   -1.295   -1.828   -1.279   -1.240   -1.285   -1.188    1.883
 504    15000  4.00   -1.295   -1.845   -1.289   -1.238   -1.284   -1.200    1.843
 505    15000  4.50   -1.292   -1.850   -1.301   -1.233   -1.281   -1.214    1.799
 506    15000  5.00   -1.287   -1.848   -1.317   -1.228   -1.275   -1.228    1.753
 507    16000  2.50   -1.450   -1.792   -1.426   -1.402   -1.439   -1.322    1.803
 508    16000  3.00   -1.454   -1.857   -1.420   -1.397   -1.444   -1.330    1.773
 509    16000  3.50   -1.459   -1.894   -1.427   -1.397   -1.448   -1.343    1.736
 510    16000  4.00   -1.461   -1.914   -1.437   -1.396   -1.450   -1.357    1.696
 511    16000  4.50   -1.459   -1.921   -1.450   -1.393   -1.448   -1.370    1.654
 512    16000  5.00   -1.455   -1.920   -1.465   -1.388   -1.443   -1.385    1.609
 513    17000  2.50   -1.599   -1.847   -1.562   -1.546   -1.588   -1.465    1.666
 514    17000  3.00   -1.605   -1.918   -1.557   -1.542   -1.595   -1.474    1.635
 515    17000  3.50   -1.613   -1.961   -1.565   -1.544   -1.602   -1.489    1.597
 516    17000  4.00   -1.616   -1.984   -1.577   -1.545   -1.606   -1.504    1.557
 517    17000  4.50   -1.616   -1.993   -1.590   -1.544   -1.605   -1.518    1.516
 518    17000  5.00   -1.613   -1.993   -1.605   -1.540   -1.602   -1.533    1.473
 519    18000  2.50   -1.740   -1.902   -1.692   -1.682   -1.729   -1.600    1.535
 520    18000  3.00   -1.748   -1.979   -1.686   -1.679   -1.738   -1.610    1.505
 521    18000  3.50   -1.757   -2.026   -1.696   -1.683   -1.747   -1.627    1.467
 522    18000  4.00   -1.763   -2.053   -1.709   -1.686   -1.752   -1.643    1.427
 523    18000  4.50   -1.764   -2.065   -1.723   -1.686   -1.753   -1.658    1.385
 524    18000  5.00   -1.762   -2.067   -1.738   -1.683   -1.751   -1.673    1.343
 525    19000  2.50   -1.872   -1.958   -1.814   -1.810   -1.862   -1.727    1.412
 526    19000  3.00   -1.882   -2.040   -1.808   -1.808   -1.872   -1.739    1.382
 527    19000  3.50   -1.894   -2.091   -1.819   -1.814   -1.884   -1.757    1.343
 528    19000  4.00   -1.901   -2.121   -1.833   -1.819   -1.891   -1.774    1.303
 529    19000  4.50   -1.903   -2.136   -1.848   -1.820   -1.893   -1.790    1.262
 530    19000  5.00   -1.902   -2.140   -1.864   -1.818   -1.892   -1.805    1.220
 531    20000  3.00   -2.009   -2.101   -1.923   -1.930   -1.999   -1.860    1.265
 532    20000  3.50   -2.022   -2.155   -1.936   -1.938   -2.013   -1.880    1.226
 533    20000  4.00   -2.031   -2.188   -1.952   -1.944   -2.022   -1.898    1.186
 534    20000  4.50   -2.035   -2.205   -1.967   -1.947   -2.025   -1.915    1.145
 535    20000  5.00   -2.035   -2.211   -1.983   -1.946   -2.025   -1.930    1.104
 536    21000  3.00   -2.128   -2.161   -2.032   -2.044   -2.119   -1.974    1.154
 537    21000  3.50   -2.144   -2.219   -2.046   -2.055   -2.135   -1.996    1.114
 538    21000  4.00   -2.155   -2.253   -2.063   -2.063   -2.146   -2.016    1.074
 539    21000  4.50   -2.160   -2.272   -2.080   -2.067   -2.151   -2.033    1.034
 540    21000  5.00   -2.161   -2.280   -2.096   -2.067   -2.151   -2.049    0.994
 541    22000  3.00   -2.240   -2.218   -2.133   -2.152   -2.231   -2.081    1.051
 542    22000  3.50   -2.260   -2.281   -2.151   -2.166   -2.251   -2.106    1.008
 543    22000  4.00   -2.273   -2.318   -2.169   -2.176   -2.263   -2.128    0.967
 544    22000  4.50   -2.279   -2.338   -2.187   -2.181   -2.269   -2.146    0.928
 545    22000  5.00   -2.281   -2.347   -2.203   -2.182   -2.271   -2.162    0.889
 546    23000  3.00   -2.344   -2.270   -2.227   -2.251   -2.335   -2.180    0.955
 547    23000  3.50   -2.369   -2.341   -2.249   -2.270   -2.360   -2.210    0.908
 548    23000  4.00   -2.384   -2.382   -2.270   -2.283   -2.375   -2.234    0.866
 549    23000  4.50   -2.392   -2.404   -2.288   -2.289   -2.382   -2.253    0.827
 550    23000  5.00   -2.394   -2.413   -2.305   -2.291   -2.384   -2.269    0.789
 551    24000  3.00   -2.438   -2.315   -2.312   -2.341   -2.429   -2.270    0.868
 552    24000  3.50   -2.471   -2.398   -2.341   -2.368   -2.462   -2.308    0.814
 553    24000  4.00   -2.489   -2.443   -2.365   -2.384   -2.480   -2.334    0.770
 554    24000  4.50   -2.499   -2.467   -2.384   -2.392   -2.489   -2.354    0.731
 555    24000  5.00   -2.502   -2.478   -2.401   -2.395   -2.492   -2.371    0.693
 556    25000  3.00   -2.520   -2.346   -2.385   -2.420   -2.511   -2.347    0.795
 557    25000  3.50   -2.565   -2.450   -2.426   -2.459   -2.557   -2.398    0.726
 558    25000  4.00   -2.588   -2.501   -2.454   -2.479   -2.579   -2.428    0.679
 559    25000  4.50   -2.600   -2.527   -2.475   -2.489   -2.591   -2.450    0.639
 560    25000  5.00   -2.604   -2.540   -2.493   -2.493   -2.595   -2.467    0.601
 561    26000  3.00   -2.584   -2.357   -2.446   -2.483   -2.576   -2.409    0.738
 562    26000  3.50   -2.652   -2.496   -2.503   -2.541   -2.644   -2.480    0.647
 563    26000  4.00   -2.680   -2.554   -2.536   -2.567   -2.672   -2.516    0.594
 564    26000  4.50   -2.695   -2.585   -2.560   -2.580   -2.686   -2.541    0.552
 565    26000  5.00   -2.701   -2.599   -2.579   -2.586   -2.692   -2.559    0.515
 566    27000  3.50   -2.729   -2.531   -2.572   -2.615   -2.721   -2.553    0.578
 567    27000  4.00   -2.766   -2.602   -2.613   -2.649   -2.758   -2.598    0.517
 568    27000  4.50   -2.784   -2.638   -2.640   -2.666   -2.776   -2.625    0.472
 569    27000  5.00   -2.792   -2.654   -2.660   -2.673   -2.783   -2.645    0.433
 570    28000  3.50   -2.795   -2.556   -2.630   -2.678   -2.787   -2.615    0.520
 571    28000  4.00   -2.844   -2.644   -2.682   -2.723   -2.836   -2.671    0.446
 572    28000  4.50   -2.867   -2.685   -2.713   -2.745   -2.858   -2.703    0.397
 573    28000  5.00   -2.877   -2.705   -2.735   -2.755   -2.868   -2.725    0.357
 574    29000  3.50   -2.853   -2.573   -2.683   -2.734   -2.845   -2.669    0.470
 575    29000  4.00   -2.913   -2.677   -2.743   -2.790   -2.906   -2.736    0.385
 576    29000  4.50   -2.942   -2.727   -2.780   -2.817   -2.934   -2.774    0.330
 577    29000  5.00   -2.956   -2.751   -2.804   -2.830   -2.947   -2.798    0.288
 578    30000  3.50   -2.909   -2.594   -2.737   -2.791   -2.901   -2.722    0.422
 579    30000  4.00   -2.975   -2.703   -2.797   -2.849   -2.968   -2.794    0.331
 580    30000  4.50   -3.011   -2.762   -2.840   -2.883   -3.003   -2.838    0.270
 581    30000  5.00   -3.028   -2.791   -2.867   -2.899   -3.020   -2.866    0.225
 582    31000  3.50   -2.970   -2.626   -2.797   -2.852   -2.961   -2.781    0.368
 583    31000  4.00   -3.033   -2.727   -2.849   -2.905   -3.025   -2.847    0.282
 584    31000  4.50   -3.073   -2.792   -2.894   -2.942   -3.065   -2.896    0.216
 585    31000  5.00   -3.094   -2.826   -2.925   -2.962   -3.086   -2.927    0.168
 586    32000  4.00   -3.088   -2.753   -2.900   -2.959   -3.080   -2.899    0.235
 587    32000  4.50   -3.131   -2.820   -2.945   -2.998   -3.124   -2.950    0.167
 588    32000  5.00   -3.155   -2.857   -2.978   -3.021   -3.147   -2.983    0.116
 589    33000  4.00   -3.148   -2.788   -2.956   -3.018   -3.139   -2.956    0.183
 590    33000  4.50   -3.187   -2.848   -2.995   -3.052   -3.179   -3.001    0.120
 591    33000  5.00   -3.213   -2.887   -3.028   -3.076   -3.205   -3.036    0.069
 592    34000  4.00   -3.213   -2.833   -3.020   -3.083   -3.204   -3.018    0.124
 593    34000  4.50   -3.245   -2.882   -3.048   -3.109   -3.237   -3.055    0.071
 594    34000  5.00   -3.269   -2.918   -3.078   -3.131   -3.261   -3.088    0.021
 595    35000  4.00   -3.283   -2.888   -3.089   -3.154   -3.273   -3.086    0.060
 596    35000  4.50   -3.306   -2.923   -3.106   -3.170   -3.298   -3.113    0.017
 597    35000  5.00   -3.328   -2.955   -3.131   -3.188   -3.319   -3.143   -0.028
 598    36000  4.00   -3.358   -2.951   -3.163   -3.230   -3.348   -3.159   -0.011
 599    36000  4.50   -3.372   -2.972   -3.169   -3.235   -3.362   -3.176   -0.041
 600    36000  5.00   -3.389   -2.997   -3.188   -3.249   -3.380   -3.200   -0.081
 601    37000  4.00   -3.438   -3.021   -3.242   -3.309   -3.427   -3.238   -0.087
 602    37000  4.50   -3.441   -3.029   -3.237   -3.305   -3.431   -3.243   -0.105
 603    37000  5.00   -3.453   -3.046   -3.249   -3.313   -3.444   -3.261   -0.137
 604    38000  4.00   -3.520   -3.096   -3.323   -3.391   -3.509   -3.319   -0.166
 605    38000  4.50   -3.515   -3.093   -3.310   -3.379   -3.505   -3.314   -0.173
 606    38000  5.00   -3.521   -3.102   -3.315   -3.380   -3.511   -3.325   -0.197
 607    39000  4.00   -3.603   -3.172   -3.404   -3.473   -3.592   -3.400   -0.247
 608    39000  4.50   -3.593   -3.161   -3.385   -3.456   -3.581   -3.390   -0.246
 609    39000  5.00   -3.592   -3.163   -3.384   -3.451   -3.582   -3.394   -0.262
 610    40000  4.50   -3.672   -3.233   -3.463   -3.534   -3.660   -3.467   -0.322
 611    40000  5.00   -3.667   -3.229   -3.456   -3.526   -3.656   -3.466   -0.331
 612    41000  4.50   -3.751   -3.307   -3.540   -3.613   -3.739   -3.546   -0.399
 613    41000  5.00   -3.743   -3.297   -3.530   -3.601   -3.731   -3.540   -0.403
 614    42000  4.50   -3.830   -3.380   -3.617   -3.692   -3.818   -3.624   -0.476
 615    42000  5.00   -3.820   -3.369   -3.606   -3.678   -3.808   -3.616   -0.477
 616    43000  4.50   -3.908   -3.453   -3.693   -3.769   -3.896   -3.701   -0.552
 617    43000  5.00   -3.898   -3.440   -3.681   -3.755   -3.885   -3.692   -0.552
 618    44000  4.50   -3.985   -3.524   -3.768   -3.844   -3.973   -3.776   -0.627
 619    44000  5.00   -3.974   -3.512   -3.756   -3.830   -3.962   -3.767   -0.626
 620    45000  4.50   -4.060   -3.595   -3.841   -3.919   -4.048   -3.850   -0.701
 621    45000  5.00   -4.050   -3.583   -3.829   -3.905   -4.037   -3.841   -0.700
 622    46000  4.50   -4.133   -3.663   -3.913   -3.991   -4.121   -3.923   -0.773
 623    46000  5.00   -4.124   -3.652   -3.902   -3.979   -4.111   -3.915   -0.772
 624    47000  4.50   -4.204   -3.731   -3.983   -4.062   -4.192   -3.993   -0.843
 625    47000  5.00   -4.196   -3.721   -3.972   -4.050   -4.184   -3.986   -0.844
 626    48000  4.50   -4.274   -3.797   -4.051   -4.131   -4.262   -4.063   -0.912
 627    48000  5.00   -4.268   -3.788   -4.042   -4.121   -4.255   -4.057   -0.913
 628    49000  4.50   -4.342   -3.861   -4.118   -4.199   -4.331   -4.130   -0.979
 629    49000  5.00   -4.337   -3.854   -4.110   -4.190   -4.325   -4.125   -0.982
 630    50000  5.00   -4.405   -3.918   -4.176   -4.257   -4.393   -4.193   -1.049
