# File generated by CMD 2.1 (http://stev.oapd.inaf.it/cmd) on Thu Jun 19 22:51:53 CEST 2008
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Circumstellar dust is turned off
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01800		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.5074	3.5197	5.1462	11.039	16.031	14.539	12.962	11.835	10.471	9.218	8.671	8.419	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.2334	3.5413	5.0835	10.354	14.868	13.493	11.992	10.947	9.737	8.586	8.023	7.785	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-2.0462	3.5528	5.0392	9.886	14.155	12.843	11.386	10.379	9.246	8.144	7.571	7.343	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.8976	3.5619	5.0062	9.514	13.563	12.323	10.917	9.934	8.857	7.786	7.207	6.997	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.7693	3.5704	4.9790	9.193	13.045	11.872	10.510	9.549	8.519	7.475	6.893	6.699	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.6293	3.5782	4.9280	8.843	12.544	11.420	10.095	9.151	8.161	7.137	6.546	6.367	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.5056	3.5872	4.8915	8.534	12.076	10.979	9.680	8.765	7.852	6.861	6.244	6.084	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.3862	3.5975	4.8591	8.235	11.590	10.519	9.247	8.368	7.553	6.605	5.953	5.815	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.2565	3.6088	4.8159	7.911	11.125	10.063	8.816	7.975	7.234	6.320	5.647	5.524	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.1321	3.6215	4.7802	7.600	10.669	9.616	8.398	7.597	6.928	6.051	5.363	5.253	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.8718	3.6503	4.7020	6.949	9.579	8.633	7.519	6.817	6.266	5.481	4.826	4.743	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8937494159	0.8937	-0.3828	3.7178	4.5893	5.727	7.208	6.763	5.909	5.426	5.026	4.475	4.025	3.975	0.4787	0.0000	0.0	1	-11.702	3.1081192493
	6.60	1.1812483072	1.1812	0.2164	3.7927	4.4106	4.229	4.793	4.786	4.246	3.924	3.644	3.304	3.031	3.006	0.4787	0.0000	0.0	1	-14.145	3.1823301315
	6.60	1.3062505722	1.3062	0.4353	3.8193	4.3417	3.682	4.071	4.113	3.674	3.402	3.166	2.890	2.672	2.654	0.4787	0.0000	0.0	1	-14.440	3.2037708759
	6.60	1.4062505960	1.4062	0.5855	3.8395	4.3048	3.306	3.612	3.657	3.285	3.053	2.850	2.622	2.443	2.428	0.4787	0.0000	0.0	1	-14.559	3.2178740501
